date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:31:11	99419/99419	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:08%20GMT	https://directorist.com/theme/demo/direo/product/t-shirt/?add-to-cart=1941	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/t-shirt/index7537.html	(from https://directorist.com/theme/demo/direo/product/t-shirt/)
18:31:11	101376/101376	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:08%20GMT	https://directorist.com/theme/demo/direo/product/t-shirt/?add-to-cart=1940	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/t-shirt/indexca68.html	(from https://directorist.com/theme/demo/direo/product/t-shirt/)
18:31:11	2507/2507	---MC-	200	added ('OK')	application/json	date:Fri,%2001%20Nov%202019%2017:31:08%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fproduct%2Fhoodie-with-logo%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed09ea.json	(from https://directorist.com/theme/demo/direo/product/hoodie-with-logo/)
18:31:12	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202019%2017:31:09%20GMT	https://directorist.com/theme/demo/direo/cart/?remove_item=1e913e1b06ead0b66e30b6867bf63549&_wpnonce=413579513a	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/cart/index6a67.html	(from https://directorist.com/theme/demo/direo/products/?add-to-cart=1933)
18:31:12	822/822	---MC-	200	added ('OK')	application/rss+xml	etag:%220e946d920d7a1e5cc757a8ed9a15a947%22	https://directorist.com/theme/demo/direo/product/hoodie-with-logo/feed/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/hoodie-with-logo/feed/index.html	(from https://directorist.com/theme/demo/direo/product/hoodie-with-logo/)
18:31:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:09%20GMT	https://directorist.com/theme/demo/direo/?p=1932	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/indexbd0a.html	(from https://directorist.com/theme/demo/direo/product/hoodie-with-logo/)
18:31:13	2625/2625	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:31:09%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fproduct%2Fhoodie-with-logo%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embedfad0	(from https://directorist.com/theme/demo/direo/product/hoodie-with-logo/)
18:31:13	3125/3125	---M--	200	added ('OK')	image/jpeg	etag:%22c35-594f10526c478%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-with-logo-2-150x150.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-with-logo-2-150x150.jpg	(from https://directorist.com/theme/demo/direo/products/?add-to-cart=1932)
18:31:13	96853/96853	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:10%20GMT	https://directorist.com/theme/demo/direo/product/hoodie-with-logo/?add-to-cart=1939	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/hoodie-with-logo/index4598.html	(from https://directorist.com/theme/demo/direo/product/hoodie-with-logo/)
18:31:14	0/0	---MC-	302	error ('Found')	text/html	date:Fri,%2001%20Nov%202019%2017:31:11%20GMT	https://directorist.com/theme/demo/direo/cart/?remove_item=52d2752b150f9c35ccb6869cbf074e48&_wpnonce=413579513a	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/cart/indexf2d6.html	(from https://directorist.com/theme/demo/direo/products/?add-to-cart=1932)
18:31:14	792/792	---MC-	200	added ('OK')	application/rss+xml	etag:%220e946d920d7a1e5cc757a8ed9a15a947%22	https://directorist.com/theme/demo/direo/product/hoodie/feed/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/hoodie/feed/index.html	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:14	2447/2447	---MC-	200	added ('OK')	application/json	date:Fri,%2001%20Nov%202019%2017:31:11%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fproduct%2Fhoodie%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embedb179.json	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:11%20GMT	https://directorist.com/theme/demo/direo/?p=1931	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/indexc3c8.html	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:15	2565/2565	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:31:12%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fproduct%2Fhoodie%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed0ac3	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:15	46079/46079	---M--	200	added ('OK')	image/jpeg	etag:%22b3ff-594f104fae9e4%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-2.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-2.jpg	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:15	20589/20589	---M--	200	added ('OK')	image/jpeg	etag:%22506d-594f105040dbd%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-2-600x600.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-2-600x600.jpg	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:15	101298/101298	---M--	200	added ('OK')	image/jpeg	etag:%2218bb2-594f1050c5ea6%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-blue-1.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-blue-1.jpg	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:15	20832/20832	---M--	200	added ('OK')	image/jpeg	etag:%225160-594f10512f626%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-blue-1-600x600.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-blue-1-600x600.jpg	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:16	98498/98498	---M--	200	added ('OK')	image/jpeg	etag:%22180c2-594f10519995f%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-green-1.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-green-1.jpg	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:16	20454/20454	---M--	200	added ('OK')	image/jpeg	etag:%224fe6-594f105205bd7%22	https://directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-green-1-600x600.jpg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/uploads/2019/10/hoodie-green-1-600x600.jpg	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:19	80588/80588	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:14%20GMT	https://directorist.com/theme/demo/direo/products/page/2/?add-to-cart=1951	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/products/page/2/index6aa7.html	(from https://directorist.com/theme/demo/direo/products/page/2/)
18:31:19	116680/116680	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:14%20GMT	https://directorist.com/theme/demo/direo/product/hoodie/?add-to-cart=1939	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/hoodie/index4598.html	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:19	118634/118634	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:14%20GMT	https://directorist.com/theme/demo/direo/product/hoodie/?add-to-cart=1932	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product/hoodie/indexb451.html	(from https://directorist.com/theme/demo/direo/product/hoodie/)
18:31:19	547/547	---M--	200	added ('OK')	image/png	etag:%22223-59565b2ba0dec%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.7.1)
18:31:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:14%20GMT	https://directorist.com/theme/demo/direo/products/page/1/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/products/page/1/index.html	(from https://directorist.com/theme/demo/direo/products/page/2/)
18:31:20	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22612-59565b2ba0dec%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.7.1)
18:31:20	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-59565b2ba0dec%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.css?ver=3.7.1)
18:31:24	88290/88290	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:18%20GMT	https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/?add-to-cart=1950	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product-category/clothing/tshirts/index1daa.html	(from https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/)
18:31:24	88277/88277	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:18%20GMT	https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/?add-to-cart=1941	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product-category/clothing/tshirts/index7537.html	(from https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/)
18:31:24	88288/88288	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:18%20GMT	https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/?add-to-cart=1940	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product-category/clothing/tshirts/indexca68.html	(from https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/)
18:31:27	90138/90138	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:22%20GMT	https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/?add-to-cart=1933	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product-category/clothing/tshirts/indexa7f5.html	(from https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/)
18:31:47	3356/3356	---M-Z	200	added ('OK')	application/javascript	etag:%22d1c-59565b2ba7b4c-gzip%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.7.1	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/country-select.minf43b.js	(from https://directorist.com/theme/demo/direo/cart/)
18:31:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:22%20GMT	https://directorist.com/theme/demo/direo/login	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/login	(from https://directorist.com/theme/demo/direo/cart/)
18:31:47	6209/6209	---MC-	200	added ('OK')	application/rss+xml	etag:%220cce4dbf0e9569171fd4567647be7457%22	https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/feed/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/product-category/clothing/tshirts/feed/index.html	(from https://directorist.com/theme/demo/direo/product-category/clothing/tshirts/)
18:31:47	2350/2350	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:31:23%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Fcart%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed8aa6	(from https://directorist.com/theme/demo/direo/cart/)
18:31:47	2536/2536	---M-Z	200	added ('OK')	application/javascript	etag:%229e8-59565b2ba7b4c-gzip%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.7.1	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.minf43b.js	(from https://directorist.com/theme/demo/direo/cart/)
18:31:47	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-577d735b0b380-gzip%22	https://directorist.com/theme/demo/direo/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-includes/js/zxcvbn-async.min5152.js	(from https://directorist.com/theme/demo/direo/account/lost-password/)
18:31:47	769/769	---M-Z	200	added ('OK')	application/javascript	etag:%22301-5879424735100-gzip%22	https://directorist.com/theme/demo/direo/wp-admin/js/password-strength-meter.min.js?ver=5.2.4	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-admin/js/password-strength-meter.min4d2c.js	(from https://directorist.com/theme/demo/direo/account/lost-password/)
18:31:48	2034/2034	---M-Z	200	added ('OK')	application/javascript	etag:%227f2-59565b2ba7f34-gzip%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.7.1	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.minf43b.js	(from https://directorist.com/theme/demo/direo/account/lost-password/)
18:31:48	132/132	---M-Z	200	added ('OK')	application/javascript	etag:%2284-59565b2ba7f34-gzip%22	https://directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.min.js?ver=3.7.1	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-content/plugins/woocommerce/assets/js/frontend/lost-password.minf43b.js	(from https://directorist.com/theme/demo/direo/account/lost-password/)
18:31:51	72965/72965	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:46%20GMT	https://directorist.com/theme/demo/direo/single-category/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/single-category/index.html	(from https://directorist.com/theme/demo/direo/?p=1982)
18:31:53	90168/90168	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:47%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=food-drink	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/indexa12f.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:53	90172/90172	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:48%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=hotel-travel	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/index61f2.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:53	90160/90160	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:48%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=hotels	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/indexf5be.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:54	90184/90184	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:49%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=outdoor-activities	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/index6b58.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:56	90158/90158	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:50%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=place	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/index6813.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:56	90170/90170	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:51%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=restaurants	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/indexc657.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:56	90164/90164	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:51%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=shopping	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/index0bd8.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:57	90158/90158	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:52%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F&category=store	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/2/indexcd9b.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:57	72982/72982	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:31:54%20GMT	https://directorist.com/theme/demo/direo/single-location/	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/single-location/index.html	(from https://directorist.com/theme/demo/direo/?p=1984)
18:31:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:53%20GMT	https://directorist.com/theme/demo/direo/author-profile-2/page/1/?author_id=1%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/author-profile-2/page/1/indexfebb.html	(from https://directorist.com/theme/demo/direo/author-profile-2/page/2/?author_id=1%2F)
18:31:58	2270/2270	---MC-	200	added ('OK')	application/json	date:Fri,%2001%20Nov%202019%2017:31:55%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Flogin%2F	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed47ee.json	(from https://directorist.com/theme/demo/direo/login/)
18:31:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:55%20GMT	https://directorist.com/theme/demo/direo/?p=1989	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/index8f5d.html	(from https://directorist.com/theme/demo/direo/login/)
18:31:58	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:55%20GMT	http://directorist.com/theme/demo/direo/registration	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/registration.210.delayed	(from https://directorist.com/theme/demo/direo/login/)
18:31:58	2355/2355	---MC-	200	added ('OK')	text/xml	date:Fri,%2001%20Nov%202019%2017:31:55%20GMT	https://directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdirectorist.com%2Ftheme%2Fdemo%2Fdireo%2Flogin%2F&format=xml	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/wp-json/oembed/1.0/embed9137	(from https://directorist.com/theme/demo/direo/login/)
18:31:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2001%20Nov%202019%2017:31:56%20GMT	https://directorist.com/theme/demo/direo/registration	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/registration	(from https://directorist.com/theme/demo/direo/login/)
18:32:10	144831/144831	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:04%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/index89bd.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid)
18:32:10	144804/144804	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:04%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/index2436.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid)
18:32:10	144804/144804	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:04%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/indexa887.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid)
18:32:11	139204/139204	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:04%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/index3108.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=date-asc)
18:32:14	139208/139208	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:08%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=views-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexa24f.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=views-desc)
18:32:14	139027/139027	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:08%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=price-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexf228.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=price-asc)
18:32:15	139179/139179	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:08%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=price-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/index66df.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=price-desc)
18:32:15	139180/139180	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:09%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=rand	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexdaac.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=grid&sort=rand)
18:32:19	139202/139202	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:12%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/index2436.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid)
18:32:19	139187/139187	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:12%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/index89bd.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid)
18:32:19	139202/139202	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:13%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexa887.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=grid)
18:32:23	135163/135163	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:17%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=list&sort=title-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexbc19.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=list&sort=title-asc)
18:32:23	135166/135166	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:17%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=list&sort=title-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexf128.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=list&sort=title-desc)
18:32:24	135181/135181	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:17%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=list&sort=date-desc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/index0527.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=list&sort=date-desc)
18:32:27	135183/135183	---MC-	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202019%2017:32:21%20GMT	https://directorist.com/theme/demo/direo/listing-grid-view/page/2/?view=list&sort=date-asc	C:/Users/HP/Documents/sharingan/direo/directorist.com/theme/demo/direo/listing-grid-view/page/2/indexcc97.html	(from https://directorist.com/theme/demo/direo/listing-grid-view/?view=list&sort=date-asc)
